"x","SVEIR_Synth_Data","Out_SVEIR_t0","Out_SVEIR_t1","Out_SVEIR_t2","Out_SVEIR_t3","Out_SVEIR_t4","Out_SVEIR_t5","Out_SVEIR_t6","Out_SVEIR_t7","Out_SVEIR_t8","Out_SVEIR_t9","Out_SVEIR_t10","Out_SVEIR_t11","Out_SVEIR_t12","Out_SVEIR_t13","Out_SVEIR_t14","Out_SVEIR_t15","Out_SVEIR_t16","Out_SVEIR_t17","Out_SVEIR_t18","Out_SVEIR_t19","Out_SVEIR_t20","Out_SVEIR_t21","Out_SVEIR_t22","Out_SVEIR_t23","Out_SVEIR_t24","Out_SVEIR_t25","Out_SVEIR_t26","Out_SVEIR_t27","Out_SVEIR_t28","Out_SVEIR_t29","Out_SVEIR_t30","Out_SVEIR_t31","Out_SVEIR_t32","Out_SVEIR_t33","Out_SVEIR_t34","Out_SVEIR_t35","Out_SVEIR_t36","Out_SVEIR_t37","Out_SVEIR_t38","Out_SVEIR_t39","Out_SVEIR_t40","Out_SVEIR_t41","Out_SVEIR_t42","Out_SVEIR_t43","Out_SVEIR_t44","Out_SVEIR_t45","Out_SVEIR_t46","Out_SVEIR_t47","Out_SVEIR_t48","Out_SVEIR_t49","Out_SVEIR_t50","Out_SVEIR_t51","Out_SVEIR_t52","Out_SVEIR_t53","Out_SVEIR_t54","Out_SVEIR_t55","Out_SVEIR_t56","Out_SVEIR_t57","Out_SVEIR_t58","Out_SVEIR_t59","Out_SVEIR_t60"
0,0.111733443142351,0.111733443142351,0.106245925148936,0.101032334316603,0.0960772460099307,0.0913665756499097,0.0868873430481317,0.0826274991032814,0.0785757950960912,0.0747216837993872,0.0710552427625402,0.0675671136135925,0.0642484530128727,0.061090892134384,0.0580865024940242,0.0552277665099601,0.0525075517218311,0.049919087828583,0.0474559459686733,0.0451120198101289,0.0428815081373911,0.0407588986984721,0.0387389531206698,0.0368166928413648,0.0349873857918536,0.033246533913168,0.0315898613028738,0.0300133030704867,0.0285129947497002,0.0270852622784699,0.0257266124872783,0.0244337240021353,0.0232034389667791,0.022032754628211,0.0209188157581906,0.0198589072701953,0.0188504473719898,0.0178909808671244,0.0169781728158577,0.0161098025621024,0.0152837579892928,0.0144980300462556,0.0137507075192611,0.0130399720398785,0.0123640933185741,0.0117214245968179,0.0111103983121743,0.0105295219703012,0.00997737422074572,0.00945260107573494,0.00895391330453155,0.0084800812951286,0.00802986019415327,0.00760234081681656,0.00719624484686267,0.00681063027520101,0.00644455202603322,0.00609704867403235,0.00576724680320176,0.00545430075714836,0.00515740509681176,0.00487579147413311
0,0.136332349988948,0.136332349988948,0.129615041553439,0.12323614918126,0.11717521474377,0.111413930962972,0.105935687795966,0.100725250089701,0.0957685226085776,0.0910523789461101,0.0865645338139445,0.0822934459334724,0.0782282426110559,0.0743586597456915,0.0706749929850895,0.0671680569346485,0.063829150387954,0.0606500260320495,0.0576228635861915,0.0547402456125111,0.0519951354599405,0.049380856946299,0.0468910754728109,0.0445197804601042,0.0422612687499184,0.0401101290535292,0.0380612271824636,0.0361096921510379,0.03425090295344,0.032480476019808,0.0307942532687805,0.0291882906241923,0.027658847492444,0.0262023759707274,0.0248155110098877,0.0234950606929957,0.0222379970696104,0.0210414470205723,0.0199026834532462,0.0188191168454821,0.0177882869748437,0.016807854928042,0.0158755953940639,0.0149893892678196,0.0141472165974897,0.0133471499017897,0.0125873478869868,0.0118660495886399,0.0111815689504452,0.0105322897943068,0.00991666223641247,0.00933319676224077,0.00878037186915428,0.00825706803457474,0.00776169751816604,0.00729307569605943,0.00685000452833277,0.0064312549686549,0.00603569902799386,0.00566223502739945,0.00530980395242852,0.00497738684822322
0,0.164658093723687,0.164658093723687,0.156508698938882,0.148774566212681,0.141428051134344,0.134445045272642,0.127804112115454,0.121485891780431,0.11547268029524,0.109748134031605,0.104297057028282,0.0991052455626883,0.0941593723414784,0.0894468981966253,0.084956003135741,0.0806755309830675,0.0765949438757434,0.0727042838353606,0.0689941395704381,0.0654556171853816,0.062080313871319,0.0588602939098101,0.0557880664843041,0.0528565650569849,0.050059127802715,0.0473894791205379,0.0448417118180238,0.0424102699969031,0.0400899323026279,0.0378757954198676,0.035763257616644,0.0337480020114171,0.0318259802524993,0.0299933946878685,0.028246680921268,0.0265824894805372,0.0249976675457927,0.0234892399208408,0.02205439011464,0.0206904418643834,0.0193948410717788,0.01816513865543,0.0169989746013324,0.0158940634804339,0.0148481816539446,0.013859156335619,0.0129248565816331,0.0120431862297961,0.0112120787381456,0.0104294937784356,0.00969341582750457,0.00900185313810696,0.00835271226719095,0.00774441959973969,0.00717469369693459,0.00664178560736685,0.00614390069975842,0.00567917235431141,0.00524586296332472,0.0048422585231696,0.00446669765984823,0.00411757285195314
0,0.196850113373711,0.196850113373711,0.18704816106022,0.177752355042277,0.168924511695259,0.160532315250643,0.152547704101628,0.14494579087211,0.137704121160063,0.130802170743196,0.124220997108639,0.11794299568083,0.111951727137581,0.10623179316166,0.100768745652183,0.09554901899062,0.0905598786770628,0.0857893814117349,0.0812263433359678,0.0768603140284289,0.0726815544928973,0.0686810177496151,0.0648503308619922,0.0611817774530292,0.0576682795118827,0.0543033777433794,0.0510812091305579,0.0479964809651231,0.0450444401499664,0.0422208368815702,0.0395218822202655,0.0369441986415986,0.0344847666935445,0.0321408627824834,0.0299099956906901,0.0277898395977147,0.0257781688165596,0.0238727933326794,0.0220714996938576,0.0203719996841852,0.0187718873618357,0.0172686063593105,0.0158594279287301,0.0145414398343666,0.0133115455485945,0.0121664727740921,0.0111027899815866,0.0101169293607456,0.0092052145338595,0.00836389141384949,0.00758916010979864,0.00687720843216982,0.00622399871008328,0.00562649133112525,0.00508029905568925,0.00458209854356402,0.00412851867215979,0.00371611422538736,0.00334175277079295,0.00300240953298495,0.00269523182314746,0.00241753686728323
0,0.232946762484599,0.232946762484599,0.221254061010096,0.210173915007863,0.199652381279243,0.189645209410672,0.180114904791874,0.171028818082799,0.162357871885557,0.154075729226564,0.146158242623323,0.138583091511407,0.131329546546599,0.124378320116775,0.11771147659971,0.11131238406241,0.105165695485808,0.0992573503238689,0.0935745895862296,0.0881059785613919,0.0828414317213509,0.0777722342560684,0.0728910543726448,0.0681919400441408,0.0636702935488376,0.0593228178614841,0.055147428080372,0.051143125120011,0.0473098293934984,0.0436481760110998,0.0401592778559091,0.0368444627313107,0.0337050120278627,0.0307418864838933,0.0279554859878039,0.0253454387149283,0.0229104412744452,0.0206481495030748,0.0185551282968295,0.0166268603646481,0.0148578053971894,0.0132415029387376,0.0117707082013963,0.0104375495237734,0.0092336966208223,0.00815052959235031,0.0071793004585846,0.00631128091301129,0.00553789189766087,0.00485081225714767,0.00424207189762646,0.00370410708601296,0.00322938695143372,0.00281251750628445,0.00244614706899879,0.00212511317733864,0.00184441047048347,0.00159920228547386,0.00138537386284835,0.00119914731055418,0.00103716709549736,0.000896452009781509
0,0.272863918963346,0.272863918963346,0.25902539100611,0.245922243823381,0.233476738086772,0.221626889030562,0.210321277962625,0.199515773955998,0.189171419260245,0.179253113562154,0.169728801258631,0.160568998456621,0.151746552768122,0.143236566273453,0.135016436291166,0.127065980775962,0.119367623753466,0.111906617123892,0.104671275071604,0.0976531941847714,0.0908474285880138,0.0842525856911805,0.0778708062561231,0.0717075953176097,0.0657714742322949,0.0600734445836091,0.05462626049257,0.0494435481585613,0.0445388178958002,0.0399244428405287,0.0356106875182205,0.0316048643703024,0.0279107225454385,0.0245280408191688,0.0214525283653942,0.0186759751908803,0.0161866187827738,0.0139696934054418,0.0120080816613035,0.0102830073262117,0.00877472114770083,0.00746313099452727,0.00632834811054369,0.00535113296797093,0.00451323587594337,0.00379763663041573,0.00318869328906037,0.00267221381136108,0.0022354655960665,0.00186713641845723,0.00155728157522045,0.00129718918159258,0.00107888108848398,0.000897011105601902,0.0007447990924255,0.000617905597977842,0.000512334308858379,0.000424467540026117,0.000351462414376827,0.000290843801391962,0.000240555453138023,0.000198881420034914
0,0.31637631940744,0.31637631940744,0.300121627085472,0.284741267682394,0.27012158906187,0.256173919673477,0.24282569898649,0.23001505005867,0.217687422939684,0.205793660707639,0.194288972829989,0.183132544076138,0.17228760384534,0.161721839826468,0.151408071721146,0.141325105383819,0.131458683279243,0.121802424282953,0.112358622045639,0.10313874729016,0.0941634874410806,0.0854621674373229,0.0770714373081756,0.0690332077088656,0.0613918886822654,0.0541911713927707,0.0474706266540079,0.0412625485620999,0.0355893760894537,0.0304620121795554,0.0258791810459787,0.02182785585,0.0182845309338466,0.0152172207779629,0.012587756225898,0.0103541828499435,0.00847293907314245,0.00690078694218679,0.0055962974493403,0.00452088627768501,0.00363948418030449,0.0029208599831784,0.00233767914088619,0.00186637161979628,0.00148687172578395,0.00118228416307864,0.00093851762245311,0.000743915382478066,0.000588902719719518,0.000465661696808823,0.000367860910593534,0.000290359842317965,0.000228810860819718,0.000180484536963492,0.000142147319649792,0.000111904547476266,8.80925661727022e-05,6.92976942578513e-05,5.44971208964502e-05,4.28399440093357e-05,3.36641358058282e-05,2.64510973416847e-05
0,0.363103345207809,0.363103345207809,0.344150017140478,0.326223913648118,0.309157733197706,0.292822586237071,0.277113368150445,0.261940151684762,0.247223197487419,0.23289049925716,0.218877022380658,0.205125215690169,0.191586516361595,0.178223623333066,0.16501330039148,0.15194938616283,0.139045580333759,0.12633744607844,0.11388298967207,0.101761201430544,0.090068121823933,0.0789103613963544,0.0683965037674941,0.0586274274779237,0.049686800916229,0.0416333327280232,0.0344958950426671,0.0282722137326996,0.0229309636328309,0.0184166364546019,0.0146560419138866,0.0115653832290225,0.0090565894732363,0.00704301226137647,0.00544326084810221,0.00418378260578723,0.0032001404166239,0.00243734844596282,0.00184948523953937,0.00139887609694879,0.00105509151749608,0.000793869379439496,0.000596074951741042,0.00044675762447991,0.000334327509983687,0.000249859680811465,0.000186520262959406,0.000139101577683532,0.000103651300523381,7.71795424913805e-05,5.74395416367909e-05,4.27298177577076e-05,3.17149831732255e-05,2.3608152422038e-05,1.75344765366618e-05,1.30226785688069e-05,9.67740425582861e-06,7.18324327534833e-06,5.33190874073847e-06,3.95620057846897e-06,2.93429111414375e-06,2.17718243832032e-06
0,0.412500951193838,0.412500951193838,0.390560025418858,0.369808367534987,0.350000030633961,0.330946146610056,0.312491744260827,0.294502823750207,0.276859706638717,0.259454984482754,0.242194792204077,0.225002773730047,0.207826190733978,0.190643473571903,0.173472157918003,0.156375667113735,0.139466966522329,0.122906968629274,0.106895995372788,0.0916578055131356,0.0774175120081869,0.0643766872353249,0.0526902676333397,0.0424499877573625,0.0336772975500614,0.0263265661350583,0.0202968572778501,0.0154486187817449,0.0116216170807642,0.00865099414098406,0.00637956440892663,0.00466581140481241,0.00338782103665624,0.00244449442296876,0.00175431465618768,0.00125314867705143,0.00089161232798042,0.000632250508657278,0.000447047620392735,0.000315328176680214,0.000221963095264375,0.000155970546471307,0.000109437644305037,7.66926242942548e-05,5.36890636284806e-05,3.75521445040509e-05,2.62458467188689e-05,1.83321413786336e-05,1.27977954277775e-05,8.93003120322788e-06,6.23044362320827e-06,4.34614699008204e-06,3.02032533298594e-06,2.11120576824818e-06,1.47047595753657e-06,1.02466749596424e-06,7.14990871852813e-07,4.97563690420488e-07,3.46412851706597e-07,2.41107909992392e-07,1.67688604469741e-07,1.16816087838631e-07
0,0.463861237539128,0.463861237539128,0.438646628766415,0.41478465775085,0.391917114081605,0.369767645173781,0.348106629341598,0.326733163774544,0.305467973344333,0.284154874239606,0.262668948832492,0.240930243651743,0.218921244346305,0.196705165648519,0.174440474641993,0.152385836618471,0.130889637779795,0.110360685185975,0.0912216127696768,0.0738528539967823,0.0585398173781126,0.045436459425686,0.0345537671708705,0.0257736388719375,0.0188815507803515,0.0136070073063636,0.00966228838956978,0.0067721023162345,0.0046924781054578,0.0032194345911022,0.0021900901523564,0.00147903737330328,0.000992729984727415,0.000662865718524934,0.00044067034245159,0.000291864364853683,0.000192735570998946,0.000126972772115992,8.34633962426333e-05,5.47665039716062e-05,3.58868642613318e-05,2.34849029342695e-05,1.53528519320218e-05,1.00288163060523e-05,6.54605167212136e-06,4.27012412653887e-06,2.78426057518986e-06,1.8146216388776e-06,1.1822263786826e-06,7.6999185418455e-07,5.01635650163655e-07,3.26714425946118e-07,2.11375333916273e-07,1.38160972189155e-07,8.980551933869e-08,5.84544834844283e-08,3.81376214084187e-08,2.47085947759436e-08,1.60316287851571e-08,1.04109567364752e-08,6.74691569554136e-09,4.39401664630549e-09
0,0.516320815430628,0.516320815430628,0.487563562160611,0.460312921767708,0.434055693201841,0.408392060758361,0.382985053674225,0.35753810181494,0.33179170861915,0.305536162112647,0.278637295122854,0.251071749738128,0.222964944289155,0.194620502397432,0.166526234492127,0.139322988818405,0.113730537111978,0.0904403813307119,0.0700015569086291,0.0527331691810756,0.0386895345286217,0.0276837858204252,0.0193547381598981,0.0132501350941942,0.00890287127890953,0.00588461160100928,0.00383482074668146,0.00246884472530575,0.00157311551498833,0.000993676141042606,0.000623092450479247,0.000388284077171347,0.000240818305186813,0.000148737248648076,9.15355278489039e-05,5.61705197877437e-05,3.44083133866454e-05,2.10563041162514e-05,1.28590280495259e-05,7.84290231832989e-06,4.78247639747455e-06,2.91171303384902e-06,1.77079019856089e-06,1.07749185215612e-06,6.54913427036716e-07,3.97585865492194e-07,2.41632080620073e-07,1.46756919570151e-07,8.89903435167753e-08,5.40378232701155e-08,3.28468056608805e-08,1.99054438155412e-08,1.1925277759854e-08,7.26839186702347e-09,4.39355741226737e-09,2.66421886573232e-09,1.6207662790946e-09,9.68302693477649e-10,5.80666558649419e-10,3.50788290054842e-10,2.10374687828868e-10,1.27581197172711e-10
0,0.568878616229437,0.568878616229437,0.536346728527488,0.505453408294198,0.475479765472529,0.445859001003694,0.416107966019808,0.385804138183087,0.354595883717028,0.322241832691022,0.288672610390286,0.25406247103614,0.218887810215501,0.183940276925139,0.150263139298906,0.119001523889097,0.0911938348189175,0.0675691855926856,0.0484228969056075,0.0336100244722187,0.0226441060807433,0.0148490542672835,0.00950628164642458,0.00595949753407933,0.00366912220082645,0.00222451769369148,0.0013312892147612,0.000788091146982312,0.000462331570672516,0.000269194009949789,0.000155762160555031,8.9641547512603e-05,5.146251879816e-05,2.94483198040753e-05,1.67927384840444e-05,9.56582875186718e-06,5.44940053882713e-06,3.10810767407903e-06,1.76977544950787e-06,1.00642580451585e-06,5.7353658286548e-07,3.26025137505256e-07,1.84646991076208e-07,1.05139293178987e-07,5.97937146718541e-08,3.36923881031299e-08,1.91777846101596e-08,1.09654336353294e-08,6.133477608914e-09,3.47813691055697e-09,2.01864100210347e-09,1.12511742183394e-09,6.15989021771782e-10,3.53868342458851e-10,1.98516714849251e-10,1.1213181621622e-10,6.35044952097541e-11,3.43456433016754e-11,1.87414807826613e-11,1.05979353989101e-11,5.81618760286241e-12,3.21294269611839e-12
