"x","SVEIR_Synth_Data","Out_SVEIR_t0","Out_SVEIR_t6","Out_SVEIR_t12","Out_SVEIR_t18","Out_SVEIR_t24","Out_SVEIR_t30","Out_SVEIR_t36","Out_SVEIR_t42","Out_SVEIR_t48","Out_SVEIR_t54","Out_SVEIR_t60"
2.2,0.00846366615062244,0.00846366615062244,0.00845785259750225,0.00845285932113845,0.00844636337704041,0.00843736684154683,0.00842514286988223,0.00840901261994253,0.00838829997088422,0.00836233730480694,0.00833050507394916,0.00829228660662679
2.3,0.00672741247937623,0.00672741247937623,0.00672436574458526,0.00672198854242756,0.00671921649833439,0.00671567540755067,0.00671115802586217,0.00670550033308515,0.00669854948415712,0.00669015438989023,0.0066801656197612,0.00666844194907729
2.4,0.00529305019327087,0.00529305019327087,0.00529144172173029,0.00529025893726696,0.00528900910869593,0.00528753886963204,0.0052857840346859,0.00528370555971514,0.00528127188952582,0.00527845319605491,0.00527521924506083,0.00527153924833617
2.5,0.00412223163535561,0.00412223163535561,0.00412136424221187,0.0041207355022285,0.00412011799897112,0.00411944426611908,0.00411869134474974,0.00411784922949575,0.00411691183380264,0.00411587411836725,0.0041147310014874,0.00411347695189456
2.6,0.00317780464174983,0.00317780464174983,0.00317731941630116,0.00317695736138172,0.00317661495271681,0.0031762614422017,0.00317588734220344,0.00317548951449594,0.00317506674511362,0.00317461835934775,0.00317414373799342,0.00317364212777546
2.7,0.00242488095117655,0.00242488095117655,0.00242459576218143,0.00242437023931465,0.0024241582758456,0.0024239458287481,0.00242372862628248,0.00242350540657576,0.00242327583581155,0.00242303985013514,0.00242279743690819,0.00242254855586255
2.8,0.00183156388887341,0.00183156388887341,0.0018313868317296,0.00183123706930903,0.00183109475731689,0.00183095360742452,0.00183081162740659,0.00183066821542428,0.00183052321685894,0.00183037661437561,0.0018302284246972,0.00183007866337991
2.9,0.00136937421684081,0.00136937421684081,0.00136925823807419,0.00136915400299748,0.00136905358481894,0.00136895413857037,0.00136885467036358,0.00136875484930648,0.00136865457302761,0.0013685538139658,0.00136845256612922,0.00136835082718379
3,0.00101342273814857,0.00101342273814857,0.00101334179895336,0.00101326648677425,0.00101319353223592,0.00101312128809164,0.00101304913953529,0.00101297687232541,0.00101290441640851,0.00101283175066724,0.00101275886902048,0.00101268576884187
-3,0,0,1.08965477395609e-07,1.52251566012543e-07,1.72579076679145e-07,1.85429570079596e-07,1.95375022367442e-07,2.03828311413199e-07,2.11318986279697e-07,2.18121704566129e-07,2.24425024801696e-07,2.30376879410215e-07
-2.9,0,0,2.10484231477387e-07,2.86754489191723e-07,3.24418907223437e-07,3.49738138702668e-07,3.70066578599884e-07,3.87652838679219e-07,4.03377580452866e-07,4.17736511936334e-07,4.31093026928051e-07,4.43742857716285e-07
-2.8,0,0,4.88871756644328e-07,6.65270407236014e-07,7.59974014510238e-07,8.29255901676445e-07,8.87568336316832e-07,9.39192097412073e-07,9.85923411335219e-07,1.0289167119864e-06,1.06910733213588e-06,1.10730131703854e-06
-2.7,0,0,1.12613424420864e-06,1.55503210711602e-06,1.8106587024703e-06,2.01355818824652e-06,2.19245489086168e-06,2.35542595176091e-06,2.50609625385461e-06,2.6471858834087e-06,2.78118277008744e-06,2.91040718610608e-06
-2.6,0,0,2.52605597610514e-06,3.56361082359236e-06,4.25536787851466e-06,4.8474103165154e-06,5.39287612453928e-06,5.90504824726409e-06,6.39030058034499e-06,6.85462371739553e-06,7.30445840588757e-06,7.74644390448125e-06
-2.5,0,0,5.51547600342788e-06,7.9953885043278e-06,9.84779471921835e-06,1.1549229348656e-05,1.31866525916277e-05,1.4775103780826e-05,1.63223583204699e-05,1.78402864440571e-05,1.9345131599776e-05,2.08557799933314e-05
-2.4,0,0,1.1728266594857e-05,1.75809618984585e-05,2.24728849208809e-05,2.72800918233243e-05,3.21182879863333e-05,3.698208873967e-05,4.18693809919171e-05,4.68007924827356e-05,5.18169003251152e-05,5.69708562730294e-05
-2.3,0,0,2.43009931460943e-05,3.79318021002766e-05,5.06483412105797e-05,6.3997759402177e-05,7.80789556496047e-05,9.27959416703376e-05,0.000108098427301568,0.000124017620356249,0.000140652061306222,0.000158140716768907
-2.2,0,0,4.90880193507274e-05,8.03839129021637e-05,0.00011287435222297,0.000149303599380378,0.000189679803286741,0.000233675861204835,0.000281106255856601,0.000331995520954253,0.00038652056056163,0.000444928646570673
-2.1,0,0,9.67145985242275e-05,0.000167450797097699,0.000248930231624643,0.000346565723913646,0.000460515774721398,0.000590136682540563,0.000734895175086153,0.000894429510135324,0.00106834474763054,0.0012560960865805
-2,0,0,0.000185927579098831,0.00034305412066418,0.000543319512353669,0.000799931954718745,0.00111544516906603,0.00148926633864995,0.00191877513745505,0.00239887591465135,0.00292187345255693,0.00347856167596073
-1.9,0,0,0.000348859275076366,0.000691212637507045,0.00117271010762447,0.00183196615222758,0.00268295162260824,0.00372294467306052,0.00492968999981016,0.006260399786917,0.00765955825648789,0.00907207858911757
-1.8,0,0,0.00063894258942114,0.00136903009948098,0.00249825537957366,0.00414355269783389,0.00634790630988241,0.00906083536484418,0.0121185706392679,0.0152787350067563,0.0183043791993875,0.0210316924415978
-1.7,0,0,0.0011421995978276,0.00266228606769034,0.00523422032778174,0.00917906723905594,0.0145234536155232,0.020836003268911,0.02728771646809,0.0330562002602222,0.0376950868647937,0.0411609775124678
-1.6,0,0,0.00199228353153461,0.00507312743822612,0.0107235305108833,0.0196421690958026,0.0312626753841437,0.0434041509877887,0.0535865207862604,0.0607277522671886,0.0651715569564645,0.0677569712739073
-1.5,0,0,0.00338870530502765,0.00944502184306014,0.0212970024617893,0.0397669408007525,0.0610834797874,0.0786839370529391,0.0895266776206846,0.095015095317092,0.0975223996863137,0.0986222457879784
-1.4,0,0,0.00561579801048628,0.0171116917534835,0.0405030629334376,0.0741842347499855,0.104967925225128,0.122786992790891,0.130198963855817,0.132794275833867,0.13364744672167,0.133925252886768
-1.3,0,0,0.00905697696034327,0.0300126583694486,0.0726365900649608,0.124411771603328,0.157609560547786,0.169909389830258,0.173235220443875,0.174032169821151,0.174218912498003,0.17426327168712
-1.2,0,0,0.0141950438863323,0.0506464793006841,0.120863699530764,0.185721493247939,0.212101348134232,0.218086723383322,0.219133698378957,0.219304992225643,0.219333260884409,0.219338056881612
-1.1,0,0,0.0215859626810363,0.0816747290386307,0.184380558568717,0.249894319133158,0.265786189743581,0.267980549011859,0.268230433748169,0.268258272458178,0.268261472431945,0.268261853412335
-1,0,0,0.0317933244455257,0.125060287898315,0.257305031069805,0.311511297970925,0.319179736365159,0.319832548617194,0.319881362390776,0.319885074308071,0.319885372543789,0.31988539743084
-0.9,0,0,0.0452770399619975,0.180941207309558,0.331526485759885,0.369563665514634,0.372724302733715,0.372893539276115,0.372901968923779,0.372902414387888,0.372902440828349,0.372902442363896
-0.8,0,0,0.0622447689620703,0.246875580277488,0.40099873255094,0.424666588681649,0.425851907615609,0.425892799214287,0.42589419262244,0.425894248152429,0.425894250244907,0.425894250410032
-0.7,0,0,0.0824957230008528,0.318132145467259,0.463242823155799,0.476934126116825,0.477363013355405,0.477372835256903,0.477373071357359,0.477373080812684,0.477373080808692,0.477373082326566
-0.6,0,0,0.105304638276763,0.389016661812783,0.517965218829307,0.525671919741682,0.525829871992284,0.525832367468293,0.525832408088009,0.525832407869757,0.525832410101237,0.52583241427436
-0.5,0,0,0.129396234130849,0.454407206446728,0.565339909421808,0.569739832220738,0.569801971017138,0.569802683311196,0.569802684860643,0.569802682780645,0.569802685459337,0.569802693614393
-0.4,0,0,0.153039977275857,0.510636805249749,0.605240551870143,0.607882397604119,0.607909648858332,0.607909892267983,0.607909877249172,0.607909874958613,0.607909876375234,0.607909897834583
-0.3,0,0,0.17425763064264,0.55553904297817,0.637199856804428,0.638919584527205,0.638933398208243,0.638933505438647,0.638933474110808,0.638933449709482,0.638933467732422,0.638933521067478
-0.2,0,0,0.191099964307993,0.588029228031623,0.660608576654059,0.661851957640686,0.661860287006182,0.661860351023858,0.661860304689106,0.661860221943689,0.661860292433162,0.66186038292266
-0.0999999999999996,0,0,0.201931585481101,0.607637458729826,0.674908399915087,0.675924617887511,0.675930716683756,0.675930766508575,0.675930710764809,0.675930561132017,0.675930697385688,0.675930806773336
0,0,0,0.205668440694284,0.614187920986018,0.679719527919819,0.680668514829892,0.680674004350675,0.680674050769413,0.680673992077239,0.680673813256814,0.680673979497364,0.680674091864369
0.1,0,0,0.201931585481101,0.607637458729826,0.674908399915087,0.67592461788751,0.675930716683756,0.675930766508575,0.675930710764808,0.675930561132016,0.675930697385688,0.675930806773336
0.2,0,0,0.191099964307993,0.588029228031623,0.660608576654059,0.661851957640686,0.661860287006182,0.661860351023858,0.661860304689106,0.661860221943689,0.661860292433162,0.66186038292266
0.3,0,0,0.17425763064264,0.555539042978169,0.637199856804428,0.638919584527205,0.638933398208243,0.638933505438647,0.638933474110808,0.638933449709482,0.638933467732421,0.638933521067478
0.4,0,0,0.153039977275857,0.510636805249748,0.605240551870143,0.607882397604119,0.607909648858332,0.607909892267983,0.607909877249172,0.607909874958612,0.607909876375234,0.607909897834583
0.5,0,0,0.129396234130849,0.454407206446727,0.565339909421808,0.569739832220739,0.569801971017138,0.569802683311197,0.569802684860643,0.569802682780645,0.569802685459337,0.569802693614393
0.6,0,0,0.105304638276763,0.389016661812783,0.517965218829307,0.525671919741682,0.525829871992284,0.525832367468293,0.525832408088009,0.525832407869757,0.525832410101237,0.52583241427436
0.7,0,0,0.0824957230008526,0.318132145467258,0.463242823155799,0.476934126116825,0.477363013355405,0.477372835256903,0.477373071357359,0.477373080812684,0.477373080808692,0.477373082326565
0.8,0,0,0.0622447689620703,0.246875580277488,0.40099873255094,0.424666588681649,0.425851907615609,0.425892799214287,0.42589419262244,0.425894248152429,0.425894250244907,0.425894250410032
0.9,0,0,0.0452770399619975,0.180941207309558,0.331526485759885,0.369563665514634,0.372724302733715,0.372893539276115,0.372901968923779,0.372902414387888,0.372902440828349,0.372902442363896
1,0,0,0.0317933244455257,0.125060287898315,0.257305031069805,0.311511297970925,0.319179736365159,0.319832548617194,0.319881362390776,0.319885074308071,0.319885372543789,0.31988539743084
1.1,0,0,0.0215859626810363,0.0816747290386305,0.184380558568716,0.249894319133157,0.265786189743581,0.267980549011859,0.268230433748168,0.268258272458178,0.268261472431945,0.268261853412335
1.2,0,0,0.0141950438863323,0.050646479300684,0.120863699530764,0.185721493247939,0.212101348134232,0.218086723383322,0.219133698378957,0.219304992225643,0.219333260884409,0.219338056881612
1.3,0,0,0.00905697696034327,0.0300126583694486,0.0726365900649608,0.124411771603328,0.157609560547785,0.169909389830258,0.173235220443875,0.174032169821151,0.174218912498003,0.17426327168712
1.4,0,0,0.00561579801048627,0.0171116917534835,0.0405030629334375,0.0741842347499854,0.104967925225128,0.122786992790891,0.130198963855817,0.132794275833866,0.13364744672167,0.133925252886768
1.5,0,0,0.00338870530502765,0.00944502184306013,0.0212970024617893,0.0397669408007524,0.0610834797873999,0.078683937052939,0.0895266776206845,0.0950150953170919,0.0975223996863137,0.0986222457879783
1.6,0,0,0.0019922835315346,0.00507312743822611,0.0107235305108833,0.0196421690958025,0.0312626753841436,0.0434041509877887,0.0535865207862603,0.0607277522671885,0.0651715569564644,0.0677569712739072
1.7,0,0,0.00114219959782759,0.00266228606769034,0.00523422032778173,0.00917906723905592,0.0145234536155232,0.020836003268911,0.0272877164680899,0.0330562002602222,0.0376950868647936,0.0411609775124677
1.8,0,0,0.000638942589421137,0.00136903009948097,0.00249825537957365,0.00414355269783386,0.00634790630988237,0.00906083536484412,0.0121185706392678,0.0152787350067562,0.0183043791993874,0.0210316924415977
1.9,0,0,0.000348859275076365,0.000691212637507043,0.00117271010762447,0.00183196615222757,0.00268295162260823,0.0037229446730605,0.00492968999981014,0.00626039978691697,0.00765955825648786,0.00907207858911753
2,0,0,0.000185927579098831,0.000343054120664179,0.000543319512353668,0.000799931954718743,0.00111544516906602,0.00148926633864995,0.00191877513745505,0.00239887591465135,0.00292187345255693,0.00347856167596072
2.1,0,0,9.67145985242273e-05,0.000167450797097699,0.000248930231624642,0.000346565723913645,0.000460515774721397,0.000590136682540562,0.000734895175086151,0.000894429510135321,0.00106834474763054,0.00125609608658049
2.2,0,0,4.90880193507274e-05,8.03839129021636e-05,0.00011287435222297,0.000149303599380378,0.000189679803286741,0.000233675861204835,0.000281106255856601,0.000331995520954252,0.00038652056056163,0.000444928646570672
2.3,0,0,2.43009931460942e-05,3.79318021002764e-05,5.06483412105794e-05,6.39977594021766e-05,7.80789556496043e-05,9.27959416703371e-05,0.000108098427301568,0.000124017620356248,0.000140652061306221,0.000158140716768906
2.4,0,0,1.17282665948569e-05,1.75809618984585e-05,2.24728849208808e-05,2.72800918233243e-05,3.21182879863332e-05,3.69820887396699e-05,4.1869380991917e-05,4.68007924827355e-05,5.1816900325115e-05,5.69708562730292e-05
2.5,0,0,5.51547600342788e-06,7.99538850432779e-06,9.84779471921835e-06,1.1549229348656e-05,1.31866525916277e-05,1.4775103780826e-05,1.63223583204699e-05,1.7840286444057e-05,1.9345131599776e-05,2.08557799933314e-05
2.6,0,0,2.52605597610514e-06,3.56361082359236e-06,4.25536787851465e-06,4.84741031651539e-06,5.39287612453927e-06,5.90504824726407e-06,6.39030058034497e-06,6.85462371739551e-06,7.30445840588755e-06,7.74644390448123e-06
2.7,0,0,1.12613424420864e-06,1.55503210711601e-06,1.8106587024703e-06,2.01355818824652e-06,2.19245489086168e-06,2.35542595176091e-06,2.5060962538546e-06,2.6471858834087e-06,2.78118277008744e-06,2.91040718610608e-06
2.8,0,0,4.88871756644326e-07,6.6527040723601e-07,7.59974014510233e-07,8.2925590167644e-07,8.87568336316827e-07,9.39192097412068e-07,9.85923411335215e-07,1.0289167119864e-06,1.06910733213588e-06,1.10730131703854e-06
2.9,0,0,2.10484231477387e-07,2.86754489191722e-07,3.24418907223437e-07,3.49738138702668e-07,3.70066578599883e-07,3.87652838679218e-07,4.03377580452866e-07,4.17736511936333e-07,4.3109302692805e-07,4.43742857716285e-07
3,0,0,1.08965477395609e-07,1.52251566012544e-07,1.72579076679146e-07,1.85429570079597e-07,1.95375022367443e-07,2.038283114132e-07,2.11318986279697e-07,2.18121704566129e-07,2.24425024801697e-07,2.30376879410215e-07
-3,4.93639216346718e-06,4.93639216346718e-06,2.89187774139729e-06,1.53144158912801e-06,1.07292849758498e-06,9.6451317880466e-07,9.81275966169287e-07,1.04027947980033e-06,1.11262031573074e-06,1.18889607473221e-06,1.26650653004155e-06,1.34508076942394e-06
-2.9,8.90519427675556e-06,8.90519427675556e-06,3.73779530920304e-06,2.01837235213096e-06,1.50543098499845e-06,1.42126254604471e-06,1.48322193607128e-06,1.59239308064424e-06,1.71549248725628e-06,1.842124750645e-06,1.96972806037751e-06,2.09828114969821e-06
-2.8,1.57467616262031e-05,1.57467616262031e-05,6.32949007850337e-06,3.59075370232129e-06,2.94767182248814e-06,2.97276288199409e-06,3.20653822696803e-06,3.50032882397543e-06,3.80699063856706e-06,4.11291632192535e-06,4.41581397896062e-06,4.71731873136288e-06
-2.7,2.7293122110255e-05,2.7293122110255e-05,1.11543158953734e-05,6.9076404605088e-06,6.26923048548559e-06,6.73170873907846e-06,7.52802211555246e-06,8.42103565170511e-06,9.33846668046082e-06,1.02612873832868e-05,1.11889780632421e-05,1.21279552885686e-05
-2.6,4.63691669561836e-05,4.63691669561836e-05,1.95284570459976e-05,1.34592581386371e-05,1.34687527421025e-05,1.53189466127761e-05,1.77607957824482e-05,2.04170649100504e-05,2.31744240259648e-05,2.60062920774253e-05,2.89188961388221e-05,3.19310540865291e-05
-2.5,7.72181654491084e-05,7.72181654491084e-05,3.38443794982251e-05,2.62484775695369e-05,2.88433645839731e-05,3.46590979440112e-05,4.17192944942357e-05,4.94346337514135e-05,5.76291083522306e-05,6.62704317409247e-05,7.53844310836211e-05,8.50116578350343e-05
-2.4,0.000126044463937778,0.000126044463937778,5.81038803456964e-05,5.10903855417821e-05,6.13916139149849e-05,7.7891809576492e-05,9.75881412298355e-05,0.000119608127788755,0.000143708282098624,0.000169873813210282,0.000198157300866168,0.000228567259114714
-2.3,0.000201670410387639,0.000201670410387639,9.88811775152437e-05,9.90592137858504e-05,0.000129729663394025,0.00017395486804118,0.000227571150917311,0.000289534672174194,0.000359677286284412,0.000438050771206484,0.000524505834564337,0.000618449293960541
-2.2,0.000316282162063737,0.000316282162063737,0.000166864596807199,0.000190970974594469,0.000271990425493324,0.000386222802586235,0.000529388985233236,0.000701383463120493,0.000902780083661686,0.00113324215423027,0.0013903007659479,0.00166941782207329
-2.1,0.000486207133196597,0.000486207133196597,0.000279224285829116,0.000365415417486938,0.000565472327945942,0.000852512750969607,0.00122805375342937,0.00169763757419112,0.00226355892983481,0.00291933986110604,0.00364774633519275,0.0044255566012128
-2,0.000732625555549367,0.000732625555549367,0.000463142187554593,0.000692828686138321,0.00116494725675854,0.00186935761701815,0.0028352097666181,0.00408674558560166,0.00561935474123468,0.00738270485382397,0.00929026701945804,0.0112508860770902
-1.9,0.00108207387465402,0.00108207387465402,0.000760895220655581,0.00129950545148344,0.00237548871364663,0.00406386145834718,0.00648461599612299,0.00969342701493163,0.0135928678948223,0.0179168930422697,0.0223362698440018,0.0265846886089725
-1.8,0.00156655580395948,0.00156655580395948,0.00123686357254703,0.00240721706467519,0.0047858216667769,0.00872440194455075,0.0145664561369991,0.0222891629264416,0.0312624244453288,0.0404666020020318,0.0490076730790129,0.0564055252738326
-1.7,0.00222304850445932,0.00222304850445932,0.00198666357228051,0.00439571299444754,0.00949847563816545,0.0183712376205383,0.0316763926992431,0.0485013615658026,0.066252729205343,0.0822466400141689,0.0950979549150544,0.104714431282976
-1.6,0.00309218961773199,0.00309218961773199,0.00314816050452371,0.00789528700239655,0.0184893329224885,0.0375395475357249,0.0653019127246589,0.0969745583341696,0.125489014882117,0.146862193552234,0.161117321169129,0.17006357956769
-1.5,0.00421596898247457,0.00421596898247457,0.00491326055527483,0.0139113304305067,0.0350723180477667,0.0733065888971418,0.124447579197032,0.173583519539702,0.209217122531863,0.230667217511871,0.242382363992997,0.248559533415092
-1.4,0.0056343368368418,0.0056343368368418,0.00753800381417034,0.0239663769489985,0.0642653574044671,0.134270915396397,0.214504330620784,0.275630448628547,0.310397542536849,0.327305875385822,0.335049783185038,0.338580755374817
-1.3,0.00738078095971957,0.00738078095971957,0.0113466191769175,0.0402106853630305,0.112525129573762,0.226641112808308,0.331811919606161,0.393737547120947,0.421940042671278,0.433509763450729,0.438154491760113,0.440054462746838
-1.2,0.00947711034728487,0.00947711034728487,0.0167232219873386,0.0654004355337111,0.186116466493088,0.349161505107444,0.465685962051956,0.519884757527704,0.540779930869571,0.5484242275384,0.551232037721909,0.55229275655863
-1.1,0.0119278911771955,0.0119278911771955,0.0240836197275999,0.102599337956511,0.288071653231704,0.492506556482616,0.606232550801527,0.650450559339225,0.665805874373967,0.671048684053742,0.672863359349578,0.673508114003661
-1,0.0147151776468577,0.0147151776468577,0.0338206727951777,0.154492510199751,0.41552456786527,0.644836319078851,0.748051382088899,0.783829148046011,0.795556614276336,0.799398866837443,0.800674518554317,0.801106452968136
-0.9,0.0177943226489177,0.0177943226489177,0.0462214133807233,0.222386240078303,0.56002030273747,0.797204200943897,0.888536845017328,0.918234450688138,0.927673102702799,0.930685223964559,0.93165587102464,0.931972801760993
-0.8,0.021091696961722,0.021091696961722,0.0613633340123413,0.30526392215541,0.710863186258441,0.944393034774998,1.02558711164577,1.05113678874397,1.05911568105704,1.06161738853045,1.06240679425223,1.06265794414586
-0.7,0.0245050557673767,0.0245050557673767,0.0790092894534225,0.399426037691586,0.858569864835679,1.08320955956739,1.1566937857524,1.17943455595078,1.1864589724895,1.18863503791788,1.18931184560148,1.18952338667238
-0.6,0.0279070530428413,0.0279070530428413,0.0985306653554016,0.498996488470975,0.99622942688728,1.21102255280917,1.27891866115036,1.29974111285397,1.30612665659459,1.30808863038452,1.30869292851566,1.3088795900607
-0.5,0.0311520313228562,0.0311520313228562,0.118890586101209,0.59705431284593,1.11913441062428,1.32520311642114,1.38913034886491,1.40863154919647,1.41458270433895,1.41640104080639,1.41695746063879,1.41712800534411
-0.4,0.0340857515586485,0.0340857515586485,0.13870878178711,0.686827374483277,1.22395578966305,1.42310587276822,1.48425444216553,1.50284569155296,1.50850031428395,1.51022155634431,1.51074599675668,1.51090592124688
-0.3,0.0365572474108491,0.0365572474108491,0.15640895503526,0.762513409352826,1.30816458284519,1.50223561719917,1.56148542558671,1.57946057866507,1.584915658408,1.58657203865938,1.58707527985598,1.58722822290744
-0.2,0.0384315775660929,0.0384315775660929,0.1704257956216,0.819640468945304,1.3697874085354,1.56043674560596,1.61845877662166,1.63603766138337,1.64136492478144,1.64297998880573,1.64346976470808,1.64361830350416
-0.0999999999999996,0.0396019933499667,0.0396019933499667,0.179431639209769,0.855113735372335,1.40736582780928,1.59605284431067,1.65338628772409,1.67074358623484,1.67599955677276,1.67759166651523,1.67807395689117,1.67822007025319
0,0.04,0.04,0.182537738395309,0.867134322902506,1.41999453848197,1.60804313380434,1.66515474324063,1.68244075109551,1.68767381185787,1.68925856034711,1.68973844739821,1.68988378851279
0.1,0.0396019933499667,0.0396019933499667,0.179431639209768,0.855113735372335,1.40736582780928,1.59605284431067,1.65338628772409,1.67074358623484,1.67599955677275,1.67759166651523,1.67807395689117,1.67822007025319
0.2,0.0384315775660929,0.0384315775660929,0.1704257956216,0.819640468945304,1.3697874085354,1.56043674560596,1.61845877662166,1.63603766138337,1.64136492478144,1.64297998880573,1.64346976470808,1.64361830350416
0.3,0.0365572474108491,0.0365572474108491,0.156408955035259,0.762513409352826,1.30816458284518,1.50223561719917,1.56148542558671,1.57946057866507,1.584915658408,1.58657203865938,1.58707527985598,1.58722822290744
0.4,0.0340857515586484,0.0340857515586484,0.13870878178711,0.686827374483276,1.22395578966305,1.42310587276822,1.48425444216552,1.50284569155296,1.50850031428395,1.51022155634431,1.51074599675668,1.51090592124688
0.5,0.0311520313228562,0.0311520313228562,0.118890586101209,0.59705431284593,1.11913441062428,1.32520311642114,1.38913034886491,1.40863154919647,1.41458270433895,1.41640104080639,1.41695746063879,1.41712800534411
0.6,0.0279070530428412,0.0279070530428412,0.0985306653554015,0.498996488470974,0.99622942688728,1.21102255280917,1.27891866115036,1.29974111285397,1.30612665659459,1.30808863038452,1.30869292851566,1.3088795900607
0.7,0.0245050557673766,0.0245050557673766,0.0790092894534224,0.399426037691586,0.858569864835679,1.08320955956739,1.1566937857524,1.17943455595078,1.1864589724895,1.18863503791788,1.18931184560148,1.18952338667238
0.8,0.0210916969617219,0.0210916969617219,0.0613633340123412,0.305263922155409,0.710863186258441,0.944393034774998,1.02558711164577,1.05113678874397,1.05911568105704,1.06161738853045,1.06240679425224,1.06265794414586
0.9,0.0177943226489176,0.0177943226489176,0.0462214133807233,0.222386240078303,0.56002030273747,0.797204200943897,0.888536845017328,0.918234450688138,0.927673102702799,0.930685223964559,0.93165587102464,0.931972801760993
1,0.0147151776468577,0.0147151776468577,0.0338206727951777,0.154492510199751,0.41552456786527,0.64483631907885,0.748051382088898,0.783829148046011,0.795556614276336,0.799398866837443,0.800674518554317,0.801106452968136
1.1,0.0119278911771955,0.0119278911771955,0.0240836197275999,0.102599337956511,0.288071653231703,0.492506556482615,0.606232550801527,0.650450559339225,0.665805874373966,0.671048684053742,0.672863359349577,0.673508114003661
1.2,0.00947711034728487,0.00947711034728487,0.0167232219873386,0.065400435533711,0.186116466493088,0.349161505107444,0.465685962051956,0.519884757527704,0.540779930869571,0.5484242275384,0.551232037721909,0.55229275655863
1.3,0.00738078095971957,0.00738078095971957,0.0113466191769175,0.0402106853630305,0.112525129573762,0.226641112808307,0.331811919606161,0.393737547120947,0.421940042671278,0.433509763450729,0.438154491760113,0.440054462746838
1.4,0.00563433683684179,0.00563433683684179,0.00753800381417033,0.0239663769489984,0.064265357404467,0.134270915396397,0.214504330620784,0.275630448628547,0.310397542536849,0.327305875385822,0.335049783185038,0.338580755374817
1.5,0.00421596898247457,0.00421596898247457,0.00491326055527482,0.0139113304305067,0.0350723180477667,0.0733065888971417,0.124447579197032,0.173583519539702,0.209217122531863,0.230667217511871,0.242382363992997,0.248559533415092
1.6,0.00309218961773198,0.00309218961773198,0.0031481605045237,0.00789528700239654,0.0184893329224884,0.0375395475357248,0.0653019127246588,0.0969745583341694,0.125489014882117,0.146862193552234,0.161117321169129,0.17006357956769
1.7,0.00222304850445932,0.00222304850445932,0.00198666357228051,0.00439571299444753,0.00949847563816542,0.0183712376205382,0.0316763926992431,0.0485013615658025,0.0662527292053428,0.0822466400141687,0.0950979549150542,0.104714431282976
1.8,0.00156655580395948,0.00156655580395948,0.00123686357254702,0.00240721706467518,0.00478582166677688,0.00872440194455071,0.0145664561369991,0.0222891629264415,0.0312624244453287,0.0404666020020316,0.0490076730790127,0.0564055252738324
1.9,0.00108207387465402,0.00108207387465402,0.000760895220655579,0.00129950545148343,0.00237548871364662,0.00406386145834717,0.00648461599612296,0.00969342701493159,0.0135928678948222,0.0179168930422696,0.0223362698440017,0.0265846886089724
2,0.000732625555549367,0.000732625555549367,0.000463142187554592,0.00069282868613832,0.00116494725675854,0.00186935761701815,0.00283520976661809,0.00408674558560164,0.00561935474123466,0.00738270485382394,0.009290267019458,0.0112508860770902
2.1,0.000486207133196597,0.000486207133196597,0.000279224285829116,0.000365415417486937,0.000565472327945941,0.000852512750969605,0.00122805375342937,0.00169763757419112,0.0022635589298348,0.00291933986110603,0.00364774633519274,0.00442555660121278
2.2,0.000316282162063737,0.000316282162063737,0.000166864596807199,0.000190970974594469,0.000271990425493323,0.000386222802586234,0.000529388985233235,0.000701383463120492,0.000902780083661684,0.00113324215423026,0.0013903007659479,0.00166941782207328
2.3,0.000201670410387638,0.000201670410387638,9.88811775152434e-05,9.905921378585e-05,0.000129729663394024,0.00017395486804118,0.000227571150917311,0.000289534672174193,0.000359677286284411,0.000438050771206482,0.000524505834564336,0.000618449293960539
2.4,0.000126044463937777,0.000126044463937777,5.81038803456963e-05,5.10903855417819e-05,6.13916139149847e-05,7.78918095764918e-05,9.75881412298352e-05,0.000119608127788754,0.000143708282098624,0.000169873813210282,0.000198157300866167,0.000228567259114713
2.5,7.72181654491084e-05,7.72181654491084e-05,3.3844379498225e-05,2.62484775695368e-05,2.8843364583973e-05,3.46590979440111e-05,4.17192944942356e-05,4.94346337514133e-05,5.76291083522305e-05,6.62704317409245e-05,7.53844310836209e-05,8.50116578350341e-05
2.6,4.63691669561835e-05,4.63691669561835e-05,1.95284570459975e-05,1.34592581386371e-05,1.34687527421025e-05,1.53189466127761e-05,1.77607957824482e-05,2.04170649100504e-05,2.31744240259647e-05,2.60062920774252e-05,2.8918896138822e-05,3.1931054086529e-05
2.7,2.7293122110255e-05,2.7293122110255e-05,1.11543158953734e-05,6.90764046050879e-06,6.26923048548558e-06,6.73170873907845e-06,7.52802211555245e-06,8.4210356517051e-06,9.33846668046081e-06,1.02612873832868e-05,1.1188978063242e-05,1.21279552885686e-05
2.8,1.57467616262031e-05,1.57467616262031e-05,6.32949007850335e-06,3.59075370232128e-06,2.94767182248813e-06,2.97276288199409e-06,3.20653822696802e-06,3.50032882397542e-06,3.80699063856705e-06,4.11291632192534e-06,4.41581397896061e-06,4.71731873136287e-06
2.9,8.90519427675554e-06,8.90519427675554e-06,3.73779530920305e-06,2.01837235213096e-06,1.50543098499845e-06,1.42126254604471e-06,1.48322193607128e-06,1.59239308064424e-06,1.71549248725628e-06,1.842124750645e-06,1.96972806037751e-06,2.09828114969821e-06
